mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13,spec_cent_mean,spec_cent_std,spec_bw_mean,spec_bw_std,rolloff_mean,rolloff_std,zcr_mean,zcr_std,rms_mean,rms_std,label
-249.77164,128.40547,89.94518,67.9293,-5.933252,37.029762,31.326954,34.06358,-9.2623625,20.178028,-6.00074,17.263872,-7.398272,16.015476,-16.159931,17.009949,-10.229494,15.707538,-10.93451,13.932504,-8.939149,10.711867,-7.5229745,10.8695545,-10.426061,9.979748,1950.818998,1642.288155,1811.624045,801.7682842,3640.96129,2651.525281,0.118996487,0.149683136,0.12590711,0.08185172,Italian
-230.63693,119.79364,96.89732,62.97022,-9.58743,38.837547,34.59348,36.39596,-8.254486,19.25636,-8.828294,18.024914,-2.907484,15.219734,-19.045362,16.37187,-10.639688,17.162724,-15.506271,14.524666,-9.374186,10.928147,-8.769636,10.063287,-12.57615,10.4105425,1829.077439,1418.356439,1820.115559,761.3339296,3476.558568,2439.912243,0.100680676,0.125110367,0.1491771,0.08757513,Italian
-224.38255,123.09431,86.142624,63.01655,-2.4707367,33.105194,25.493752,33.283806,-6.942981,18.30797,-7.1124377,18.374153,-4.4379015,14.879825,-14.969855,15.89465,-11.623328,15.756835,-10.642927,13.983621,-10.668378,10.906068,-2.7858744,9.938847,-11.856161,9.960214,1977.134908,1566.362231,1938.928421,767.2837431,3683.214452,2569.042408,0.109175332,0.141432141,0.14663608,0.086440936,Italian
-220.04344,127.28062,91.03729,61.044476,-6.770134,35.858112,23.998138,32.29466,-8.897281,17.253525,-6.667709,16.412724,-3.5729656,13.811617,-12.27516,15.254116,-9.860441,15.047254,-12.515597,13.138619,-10.48849,10.277599,-2.910917,10.010263,-11.232627,9.597095,1894.075148,1527.098926,1865.48398,777.4241803,3541.260259,2530.702594,0.104373135,0.136176164,0.15638289,0.092674576,Italian
-225.20964,126.9093,88.703835,65.15667,-4.1463656,39.041145,29.914486,36.428474,-9.338701,19.239172,-5.0824327,17.308802,-2.642578,14.805578,-14.0743475,16.902473,-9.406431,15.7008915,-15.079339,14.7913,-9.29384,11.619449,-4.1679673,10.621663,-10.016518,10.127826,1926.117029,1591.891035,1839.173301,796.7025505,3616.34639,2592.19786,0.107500643,0.138097747,0.15939444,0.09559903,Italian
-272.2356,108.90771,83.79241,58.94966,15.525845,29.877998,34.240364,28.545551,15.356224,18.385496,0.7335658,19.667877,-8.3447275,16.122952,-11.751667,14.993798,-9.494284,15.204347,1.0200893,14.716184,-5.191056,10.779167,2.5963535,9.700501,-14.630871,14.180038,1840.260276,1261.314781,1938.227491,535.707806,3447.090471,2139.140383,0.093787006,0.102317203,0.088836156,0.075792536,Spanish
-286.09335,102.10646,87.51018,56.38828,15.305745,27.401037,36.024494,26.983074,18.975637,17.234974,-1.2393909,19.276997,-7.9354396,15.645994,-12.280473,14.040477,-13.044428,14.948138,-1.6363646,13.383225,-6.974918,11.62078,4.463543,10.720877,-13.601783,12.788403,1742.988135,1192.937515,1903.836037,508.5113537,3235.944018,2034.040753,0.083888667,0.0977988,0.081562266,0.06525446,Spanish
-288.9378,109.91992,87.55281,59.24008,15.651388,27.840136,37.845234,28.348263,17.799768,17.715544,2.0643854,19.206694,-6.0926824,16.142174,-10.5749035,15.305719,-8.221121,15.455362,2.4551706,14.335443,-4.2717814,11.633173,2.8751202,9.779922,-13.357874,14.010632,1765.540462,1232.842069,1904.173135,507.2759185,3329.373066,2074.767499,0.084522477,0.098326191,0.08229984,0.07261383,Spanish
-274.40836,93.295975,92.83075,56.85292,10.685708,29.396173,32.860058,29.089157,17.268982,17.283743,-3.202896,18.09896,-5.55702,14.002655,-11.060392,14.594147,-13.159401,14.765267,-2.1998017,13.611575,-5.094557,10.634405,1.7955437,10.029479,-13.065493,12.325751,1610.155973,1115.743857,1773.170851,521.3742825,3020.30786,1949.573391,0.07755906,0.086112648,0.08771507,0.06962692,Spanish
-282.53104,108.53825,89.74294,57.89344,11.82059,29.164925,36.447857,27.535492,16.349041,17.155563,-0.9515795,19.263916,-7.955613,16.674744,-11.168095,14.414416,-13.720612,15.707649,-1.5792162,13.082392,-5.372932,11.685893,2.5345004,9.801048,-13.82103,13.832345,1778.438889,1191.534917,1910.090468,507.758428,3356.157635,2000.733498,0.086789503,0.095329213,0.078289956,0.06415157,Spanish
-284.89117,101.57174,93.36976,60.08588,12.007929,30.794157,31.937649,26.624819,15.955104,17.622074,-3.1870248,18.712608,-10.982601,16.319038,-13.883151,15.912109,-9.302197,14.383241,-1.2260962,12.699523,-0.13035697,10.640253,1.4267788,9.332469,-13.388733,12.7166395,1750.062361,1207.907573,1910.544021,591.4788666,3314.840157,2241.025716,0.086180498,0.09431586,0.082424134,0.0672069,Spanish
-288.23572,108.364136,93.692856,58.137302,10.533283,29.852158,35.896442,27.846088,16.118908,17.6854,0.9372531,18.119213,-7.7921147,16.264135,-10.930064,14.031398,-10.752094,14.587401,1.7026983,13.899929,-2.2756252,10.1063175,2.6152968,9.654387,-13.78876,13.038543,1703.209029,1181.901502,1814.142333,505.6983348,3215.072226,1966.483064,0.083150669,0.093965789,0.078515515,0.06476785,Spanish
-290.87753,107.65528,89.94548,60.918736,15.376579,30.855654,35.333485,27.805908,17.523287,19.053349,-2.8583837,20.688957,-5.6220512,16.088203,-11.717184,15.546897,-10.646666,15.327748,3.2527287,12.585592,-3.4789305,12.388863,3.582084,10.244798,-12.350645,12.718434,1775.104196,1258.520997,1907.675994,567.9884041,3340.627609,2139.175881,0.085999348,0.102314874,0.07422529,0.062518775,Spanish
-300.68918,107.186195,89.64201,59.46821,8.91073,31.145828,31.469095,28.435055,16.54788,17.08444,-2.8690345,19.981483,-6.9266396,15.8483,-11.720131,14.281104,-13.139995,15.980596,0.91488075,12.918191,-5.253262,11.561962,1.8146523,10.210139,-13.372866,13.210189,1742.65432,1180.48581,1855.11849,550.4927459,3330.614283,2032.760125,0.084926719,0.093789064,0.06707396,0.057281815,Spanish
-303.79608,101.85763,94.63984,55.522038,11.033269,30.870714,30.959585,27.268415,18.40481,17.527504,-3.0259497,19.922213,-6.5786743,15.919816,-14.5603695,15.074084,-11.617693,14.937137,1.5572371,12.536344,-5.174106,11.290039,0.50461894,10.7196455,-13.7539425,13.382899,1570.341683,1086.718029,1801.310993,548.3158344,2968.653129,1971.10925,0.071524849,0.083936592,0.069226794,0.05716063,Spanish
-273.95038,134.98694,100.252815,68.83482,-1.5652235,30.035023,26.44401,27.836628,3.7626648,19.783524,4.1605225,20.503834,-7.8524985,18.77337,0.31965545,14.52572,-8.373178,18.154633,-1.6754693,15.236863,-3.732934,13.283981,-0.66208917,11.526465,-6.182338,12.178314,1530.708838,1114.319604,1781.834557,609.1306542,3036.73201,1865.580339,0.067757907,0.096245141,0.106408045,0.07946042,Spanish
-285.0675,135.72322,95.35808,69.31384,-1.4194763,29.202778,27.335161,27.698689,4.9214015,19.619652,4.379886,20.402216,-8.49318,19.854715,0.44281074,14.9846115,-8.079297,17.448004,-1.819136,15.425995,-3.9898338,13.184464,-0.003878079,11.167067,-5.509268,12.128641,1588.144314,1178.691319,1815.372365,615.7709882,3171.873638,1931.33415,0.07321259,0.103041009,0.09536322,0.07522381,Spanish
-284.49094,137.86221,99.86174,67.3246,-1.6896502,30.44404,24.813501,27.641512,4.9117928,19.55394,3.873887,20.0099,-7.6100965,19.779554,0.98705035,14.881853,-8.480154,17.77893,-1.2753502,15.885119,-3.7833614,13.329265,-1.5405895,12.17259,-5.5171824,12.150702,1457.222324,1069.588513,1760.704475,600.8321828,2879.396184,1810.040761,0.061594565,0.091033652,0.10492993,0.0809764,Spanish
-277.98862,126.84906,104.79844,68.78686,1.302548,30.928295,28.79035,29.734581,4.248549,20.337608,5.2760687,20.943197,-8.473149,19.431274,0.5210118,14.42138,-8.743889,16.588509,-3.657489,15.221462,-4.785445,12.810984,-1.6193421,11.704559,-6.111538,12.065223,1536.971691,1192.890971,1730.21892,595.7493508,2971.846991,1923.503722,0.071186447,0.097563529,0.09695494,0.06693283,Spanish
-270.02066,98.998,85.184105,58.02488,8.191023,29.932953,29.852276,29.070326,16.622343,16.947084,-2.841066,20.521912,-3.2502394,15.029455,-9.513076,14.118397,-10.427385,14.057436,-1.4630411,12.690089,-3.697865,11.157061,5.2067857,11.193459,-11.932737,12.718251,1907.39601,1223.154605,2029.517689,520.5400841,3552.910347,2095.654982,0.093276085,0.100999917,0.07685182,0.063543186,Spanish
-278.89236,93.9477,89.493454,53.256355,5.2356505,31.22064,36.786564,26.109747,14.421878,18.014177,-0.4068187,19.175245,-8.811722,15.358777,-12.300967,14.37087,-7.301757,12.66281,-0.9297393,12.852375,-1.9976302,10.050635,2.1896524,10.07733,-12.2441635,11.660276,2036.741968,1111.852536,2149.441862,574.2653604,4091.184887,2124.690506,0.088287085,0.08783358,0.06814929,0.058531787,Spanish
-273.40387,96.83257,97.55548,55.738297,4.3668475,32.261482,29.964935,29.461435,15.945297,18.313673,-7.298048,21.176102,-2.723569,14.811486,-11.468626,14.530868,-11.974361,14.668066,0.00808051,13.053838,-1.5147126,11.402616,4.5739923,10.818154,-13.553513,12.52617,1742.247258,1109.370781,1928.473627,514.1451388,3238.616046,1979.458907,0.083098624,0.091559259,0.07691433,0.058950234,Spanish
-279.07565,96.265495,92.592766,55.274677,8.367935,30.484241,32.246887,29.09073,16.631332,18.963812,-3.2596672,20.004305,-4.124721,14.805304,-11.096618,14.491868,-9.819017,14.540592,0.19761224,12.015649,-0.72401,10.951331,2.2345748,10.7705765,-12.019602,12.113427,1727.919932,1131.311291,1905.142409,505.4296747,3208.73467,1942.05169,0.081730461,0.091316153,0.074381076,0.059976388,Spanish
-272.21213,98.91191,84.6413,59.324776,11.887489,30.496819,32.712147,28.655184,14.371692,18.583433,0.17202193,21.028904,-4.362478,16.204554,-9.784135,15.282637,-8.328417,14.325116,0.72415,12.439986,-2.1184058,10.98474,1.2992426,10.241877,-11.150318,12.669002,1820.053153,1289.053326,1909.000891,549.3914407,3387.192396,2183.547568,0.090058409,0.103887755,0.08330304,0.07585804,Spanish
-265.69037,97.691536,91.2789,56.201206,1.5103847,30.10976,35.006798,28.190817,15.453349,17.519758,-5.2639356,20.54036,-6.430648,15.183182,-13.518247,15.452618,-10.379685,14.074082,-0.21028997,12.827233,-1.4957134,11.506444,2.7451184,10.06379,-13.740805,12.557629,1833.794159,1158.176798,1921.249013,502.6509563,3409.441217,1950.648114,0.090007906,0.096755292,0.084071815,0.0679388,Spanish
-268.51886,96.552315,94.95435,60.495724,2.5881276,31.193985,37.987644,28.824423,16.6507,17.488123,-3.2893455,19.428743,-5.771536,15.520924,-11.740786,15.602153,-9.643991,13.216721,-2.0354137,12.698275,-1.0881063,10.089938,2.3295786,10.103533,-13.69429,11.964659,1733.83061,1174.296648,1827.884601,526.8774688,3247.693004,1961.257706,0.082732776,0.093411757,0.0844624,0.06466275,Spanish
-246.12773,94.210884,89.31933,54.908684,5.291062,28.1282,27.598068,28.813389,15.541996,18.108036,-4.9663596,20.2388,-6.7516913,14.762753,-10.63262,13.265441,-10.756553,13.823173,1.466714,12.973583,-3.7727938,11.01219,4.5432253,10.716551,-13.801749,11.868673,2149.543168,1161.554832,2278.930444,516.524606,4176.170764,2206.03234,0.095209786,0.095805778,0.08392172,0.06269624,Spanish
-275.26126,94.961685,92.73808,51.91535,9.980896,28.67981,31.653221,26.752567,17.165768,18.468006,-3.700309,19.979956,-6.6487665,15.857792,-11.776218,14.780283,-11.130756,14.0441885,-1.9273517,11.791434,-3.758097,10.760676,2.9984329,10.43318,-13.091357,12.199371,1985.514378,1142.639034,2208.333291,567.5968211,3934.403105,2270.006314,0.083296724,0.089478685,0.07766561,0.06474291,Spanish
-257.27432,95.21634,90.46993,55.92797,5.066011,28.614962,34.9789,26.778526,16.58647,17.700737,-1.3620498,19.4677,-10.518091,15.607302,-12.345221,14.650988,-9.623733,14.428725,0.43707243,13.013766,-2.9228668,11.235537,3.6470063,10.665937,-13.912234,11.7626915,2098.753727,1227.702875,2177.163976,567.6912542,4083.169788,2269.594487,0.09757379,0.100557113,0.086199485,0.067859076,Spanish
-289.69266,86.00754,67.6535,56.004974,50.246204,30.111217,24.203684,26.584694,18.154593,22.81168,-17.332027,22.359722,-23.934526,17.877733,-13.455506,13.485477,-34.57417,16.244156,-12.9800625,12.200221,-15.501307,13.827664,-12.743667,9.315398,-17.897396,9.767571,2314.590402,1912.286467,2434.388975,751.1544261,4351.659271,3247.489386,0.121052359,0.164200084,0.117470406,0.09494879,Spanish
-292.3758,96.70585,72.652374,60.014473,53.95709,32.75543,21.433126,26.268906,23.65992,26.231796,-19.109314,22.193804,-24.376106,20.181145,-18.458336,14.254977,-39.070854,15.380359,-8.534979,13.625283,-21.096758,15.30826,-7.1364713,10.730718,-15.763352,10.897924,2705.508691,1958.914338,2721.173445,695.7998435,5590.919358,3153.997475,0.142201367,0.179842197,0.09401192,0.06409804,Spanish
-298.3247,93.57313,68.52642,56.799473,50.494156,32.054325,28.725523,27.87929,20.472075,23.161686,-20.207579,21.260191,-24.616863,18.587454,-16.793957,14.987401,-34.732925,17.0288,-10.261175,12.523685,-18.088362,14.774112,-13.677505,10.417212,-16.22348,11.174265,2267.137422,1854.802956,2461.604857,745.2186675,4389.765669,3217.572349,0.111551393,0.157094191,0.12392132,0.09533981,Spanish
-303.52295,89.48674,72.10088,58.358692,48.978954,29.483458,29.887133,26.854269,18.38601,24.782341,-19.623749,23.273643,-22.360704,18.216085,-16.67808,14.297173,-36.376896,16.066948,-12.777158,13.04713,-16.836483,14.230386,-13.653254,10.023593,-16.163916,10.537621,2150.338915,1902.89722,2288.803022,792.7683601,3983.767986,3232.39705,0.114079495,0.163979226,0.10876268,0.08322235,Spanish
-291.2942,86.751526,71.197266,60.317753,50.788086,32.289455,25.22576,26.040882,19.320509,25.204855,-20.890629,22.454508,-25.60259,17.536898,-15.5743475,14.018361,-36.401257,15.486366,-11.561599,13.042249,-19.284845,14.977858,-12.444385,10.572246,-17.717844,10.370194,2347.205678,1909.508812,2462.02207,763.6952632,4563.442528,3212.093275,0.118427262,0.166102724,0.1166779,0.086426824,Spanish
-315.02515,93.03721,78.15642,63.002033,53.200314,33.816387,24.210495,24.654436,23.142744,24.326117,-21.873764,23.461758,-23.404972,17.197716,-14.593079,14.237539,-35.45252,16.277567,-10.735265,13.661258,-19.068703,15.022954,-10.482848,10.374684,-19.380241,10.0783,2374.322664,1992.050003,2471.688189,798.6785665,4547.112921,3363.231451,0.12407109,0.173152896,0.08899408,0.06334867,Spanish
-284.10672,92.80522,75.30591,55.885128,48.252537,30.403248,26.90341,26.063126,22.699942,24.781305,-23.667433,22.310492,-25.258404,18.643055,-16.507492,12.987004,-38.36769,15.686757,-10.374927,13.0907755,-17.712652,15.880683,-11.82174,9.612297,-16.956247,10.297737,2245.296667,1806.622454,2473.042003,708.7653049,4350.864586,3099.748565,0.109733559,0.154676499,0.1269324,0.09241351,Spanish
-287.94998,92.75373,79.571075,60.51894,49.18006,33.249054,27.970953,26.729366,23.726524,27.586323,-25.513739,24.560577,-23.98825,17.612968,-15.355057,14.1599865,-39.969383,16.770735,-10.551989,13.9995,-19.048489,15.264931,-12.294311,9.873394,-16.737522,10.180046,2348.636673,2059.782443,2341.448148,722.063029,4136.262651,3205.365148,0.133654838,0.180190405,0.11833066,0.08369863,Spanish
-335.94363,87.84653,62.62654,61.300663,60.116592,32.219406,17.67256,25.66576,22.636347,21.9871,-11.255593,19.70622,-26.512215,18.227339,-14.969672,14.943767,-31.32241,14.666628,-11.289565,12.693585,-19.442104,13.289224,-6.425047,9.854382,-19.643702,10.806107,2803.789143,2045.778165,2747.525703,826.5335941,5825.138654,3347.613003,0.149063734,0.183614463,0.06370425,0.052573957,Spanish
-327.94833,88.50955,60.139233,55.4858,55.788403,31.41977,19.371847,24.867426,25.13272,23.515915,-14.21147,20.118683,-25.167406,19.058886,-13.739386,14.264753,-30.376759,15.850863,-11.533771,12.163994,-19.885252,12.839251,-6.732224,9.656594,-18.946615,10.927871,2970.332366,1950.241223,2895.040802,764.240829,6328.986871,3120.405033,0.158311918,0.183273762,0.067882545,0.060989633,Spanish
-246.17812,101.28461,94.4507,56.272472,12.139842,28.437078,33.149975,27.20736,17.759348,16.92274,-0.4914301,19.589285,-5.915727,15.226298,-11.453637,14.737435,-7.646613,14.713729,1.2811775,13.301902,-5.020033,11.154208,4.3855543,10.651571,-13.535029,13.138246,1753.003709,1126.606373,1973.250791,551.2561199,3354.940207,2032.524163,0.079292687,0.090343848,0.114301786,0.09033269,Spanish
-249.50087,102.09131,96.08971,51.911674,12.712579,26.951494,26.701841,27.476587,17.52104,17.150442,-0.040279936,19.120415,-8.62178,15.896046,-6.9126663,12.46711,-12.476741,15.126681,3.6515455,13.148771,-3.2025285,11.160304,6.6896677,10.38788,-12.952044,12.9495535,1970.011808,1103.222986,2219.510135,544.1338827,3962.579029,2198.946339,0.085293692,0.09239605,0.09998517,0.08130097,Spanish
-247.02396,101.48838,92.8582,56.786465,10.097673,27.871483,31.500017,28.232178,17.07908,17.896471,-1.8564347,18.564821,-8.863021,15.205052,-12.585451,14.638037,-7.9153113,14.95767,1.479944,12.750717,-7.1742625,11.154918,5.6060505,10.256797,-13.955056,13.255583,1749.749698,1099.158725,1955.357951,507.1425397,3304.986291,1977.635932,0.080856855,0.086452477,0.114391394,0.08719823,Spanish
-250.33237,105.525856,91.20971,59.083252,14.0339365,27.338476,29.996555,29.681528,16.52284,17.378794,-2.3556597,18.785406,-7.9855056,17.079218,-11.451869,15.249294,-11.648243,16.071821,3.098787,12.643914,-6.8185925,12.319522,4.0202265,10.534814,-13.468716,12.978416,1770.411131,1201.48024,1973.70746,548.3804608,3322.435154,2155.343621,0.085069162,0.097720956,0.11723916,0.08894983,Spanish
-280.40295,111.98062,87.42305,58.504944,16.239567,27.008965,28.684858,27.969995,18.327795,17.835068,0.7972564,18.187302,-5.0482745,17.136864,-9.494781,15.6428995,-11.288433,16.175833,2.6094377,12.278508,-4.313643,11.229122,2.623338,10.539298,-11.307591,13.625321,1648.496658,1106.135683,1932.215225,523.3163865,3169.36734,2006.038896,0.072504336,0.086631451,0.10043454,0.09611807,Spanish
-265.44003,101.681366,91.6967,58.989098,12.379577,26.811613,27.130838,28.210161,19.678465,17.757837,0.18302013,18.725946,-6.4876623,16.15036,-9.266831,13.711296,-11.879982,15.811343,3.084256,12.134738,-3.8701184,11.245513,1.720672,10.27683,-11.144533,12.48946,1638.284278,1144.887234,1868.675501,503.7864557,3046.825994,1972.660623,0.075857244,0.090536974,0.101220295,0.08359678,Spanish
-250.04312,91.94483,99.280785,54.779408,8.4480095,26.960382,31.560877,26.071493,17.607328,17.421085,-3.0911763,17.711563,-6.9810405,14.878108,-9.379806,13.235841,-9.817205,14.947711,2.045885,12.386804,-6.8061757,11.189033,3.2723012,11.464292,-12.050047,12.936985,1850.229505,1139.98681,2064.924752,586.1518686,3628.318088,2175.83173,0.080147592,0.089505994,0.09773299,0.078012966,Spanish
-261.47562,104.9797,91.719826,54.812603,14.99839,27.629143,28.40859,27.920935,17.86701,18.144255,-0.9957032,18.64476,-9.541852,16.166224,-10.426551,13.561794,-9.56549,14.648585,3.3765967,12.140144,-5.5967207,10.822346,5.124466,10.483073,-13.149432,13.18159,2053.36935,1191.565873,2264.135307,591.1906378,4070.916787,2437.425467,0.089153048,0.095319448,0.10001966,0.08365293,Spanish
-269.8943,105.06402,93.232216,51.00258,15.567286,29.011185,32.50525,25.719666,17.154125,17.109182,-0.8782999,17.24405,-9.163602,15.971534,-11.658454,14.715754,-7.261163,13.268888,1.2690198,12.050835,-5.154939,10.710656,4.9570174,10.151153,-12.646126,12.028394,2045.58964,1182.294614,2277.946073,604.3651388,4170.967262,2433.849646,0.086458132,0.09445389,0.09020611,0.0741452,Spanish
-275.99277,111.26129,86.863266,52.007217,18.077856,27.98087,35.189888,25.431362,16.989874,15.996775,0.25571048,18.515516,-7.806795,16.484903,-9.047578,14.922987,-7.607927,14.741838,1.4926517,11.576425,-3.553838,10.714829,3.7343588,9.912916,-12.259828,13.480834,2119.09718,1171.312986,2343.553577,625.8288688,4431.708473,2425.798699,0.084876718,0.091546844,0.09146209,0.080741405,Spanish
-267.26263,95.52096,91.21361,50.872746,7.1251073,27.01068,34.575317,26.608614,16.174328,16.556425,-2.66358,18.84796,-3.3682435,14.453686,-8.245968,14.3277855,-10.515149,14.668571,-1.1943077,12.036817,-2.0760546,9.977026,2.034054,10.697534,-11.322742,13.02124,2034.297459,1138.441398,2191.23381,562.3703386,4104.314648,2189.680973,0.090070542,0.093582906,0.08792164,0.07707659,Spanish
-303.43863,108.427185,81.06509,57.655537,14.071145,27.631557,29.289791,29.217821,16.312775,17.558786,-1.526695,20.720463,-4.2107058,15.596798,-8.881799,14.029675,-13.128731,14.740932,2.141075,11.815709,-5.8230376,10.89423,4.158419,10.224658,-12.151119,12.893681,1886.630554,1224.313195,2064.704389,517.8561583,3556.374944,2135.984456,0.088709584,0.099832443,0.0639693,0.058138277,Spanish
-270.1795,105.48439,77.90127,58.80241,10.159689,31.307081,36.063313,28.505783,17.969183,17.238796,-5.770394,21.871214,-10.430232,15.417109,-12.645032,15.762992,-11.224131,14.788857,3.9903607,12.665046,-4.6064315,11.003885,1.45186,10.343726,-15.697784,14.114844,2110.569604,1246.630632,2176.61653,523.3461938,3993.510231,2138.892492,0.101840104,0.103949873,0.083912544,0.06948955,Spanish
-276.74466,104.70285,82.46272,56.600517,10.18086,30.406542,31.718618,29.036953,19.430538,17.75366,-5.617933,20.619059,-8.545172,15.982734,-11.123572,14.954033,-12.298793,15.184978,3.053505,12.371519,-4.3254676,10.414625,0.4684795,9.960305,-14.776051,13.620252,1817.107056,1178.495972,1968.73604,532.8552263,3418.140908,2067.462318,0.087608008,0.095679113,0.08294576,0.07032979,Spanish
-258.22955,104.09304,91.68622,58.105827,7.038964,30.818287,35.253464,28.24124,17.9732,17.144125,-9.455132,22.321112,-9.672738,16.445885,-12.108893,15.130795,-9.286879,14.73219,4.261872,12.524806,-4.5938897,11.129441,2.4597983,11.0982275,-15.753252,13.82914,1804.940142,1190.342852,1907.414591,525.0353711,3320.414182,2052.121212,0.091742022,0.095784976,0.10016636,0.079618126,Spanish
-263.38147,103.276726,83.88781,56.397297,8.224556,29.144432,40.36663,28.706749,16.52443,17.809036,-9.052139,21.356789,-8.855865,15.541632,-7.053323,14.604855,-12.421815,14.433836,1.1799451,12.552178,-6.783215,10.855688,-1.6637632,10.439934,-14.530273,12.725546,1859.357133,1150.473747,1957.628173,469.1144428,3489.778421,1904.475572,0.089938062,0.095538653,0.092494465,0.07768489,Spanish
-293.44882,114.05148,86.458435,56.87304,12.759295,28.02468,35.801296,27.712612,10.102995,17.941856,-11.898168,20.612154,-12.080508,17.84376,0.89351064,11.39289,-6.2759905,13.44443,1.0635681,12.952242,-10.430211,12.361073,-5.7109876,10.363644,-16.820904,14.453425,1823.150557,1182.849654,1951.735784,460.8585902,3430.71962,1972.962622,0.089262514,0.101155922,0.07583494,0.067713335,Spanish
-281.95148,106.486374,80.19098,51.40659,12.534274,29.752613,34.644745,27.400013,19.704544,16.30034,-1.6373754,19.386635,-4.6692104,15.711101,-9.154489,14.486902,-12.060385,15.693913,0.4420458,11.421729,-8.26357,11.011826,-1.2877,9.940773,-13.84451,13.27833,1695.834872,1034.577912,1925.727001,481.7091952,3279.123565,1810.206458,0.072084071,0.082998846,0.08653964,0.0754054,Spanish
-283.48077,97.28363,81.912636,58.13637,7.642683,30.881529,35.750267,27.999891,16.053925,16.432566,-0.5518194,18.387552,-3.5226498,13.999127,-8.656782,13.382971,-11.737855,15.007638,-2.3311193,12.300325,-8.312354,10.565065,-1.3377931,10.418241,-12.273542,11.90871,1792.420695,1197.611018,1831.200895,511.3510238,3348.498471,1981.515729,0.088347928,0.095817126,0.077755086,0.06574019,Spanish
-276.31406,99.03687,90.87131,55.72447,13.822107,29.67721,31.526587,28.13526,16.692871,16.594296,-1.5656395,17.642094,-9.27136,15.077246,-11.2814865,14.288354,-4.761151,12.668164,2.3424501,12.182927,-4.689168,10.829028,4.4414425,10.043669,-14.293926,13.31104,1809.53189,1158.207244,2037.017986,533.2131947,3458.328839,2141.565579,0.080579657,0.090797826,0.079527475,0.06455002,Spanish
-270.9503,97.338745,79.09003,53.966106,52.680904,30.13043,32.011982,26.711824,26.464624,24.95126,-22.773357,22.536564,-29.110899,18.198532,-19.10053,13.1158905,-41.95294,15.977402,-6.6833377,14.455572,-16.185467,14.838651,-12.247735,9.531656,-16.95861,9.783476,2220.190447,1730.887532,2520.138747,636.4203091,4369.225558,3068.173182,0.108233385,0.145302173,0.13162842,0.08845847,Spanish
-299.28757,93.774666,70.40013,58.32802,50.24809,32.23859,22.316166,27.306694,16.029753,23.463247,-13.191294,18.93833,-26.406517,18.538296,-13.737736,13.258317,-35.072144,17.295069,-9.109328,12.457006,-19.071552,14.24137,-12.739763,10.195184,-17.054132,11.140812,2442.720371,1913.385989,2510.182657,702.6637974,4768.787472,3164.35624,0.126905384,0.168974889,0.09975604,0.0846151,Spanish
-294.25598,93.868454,67.860435,54.019054,50.42492,30.630888,30.752764,29.102985,22.37386,25.553621,-20.3923,22.908276,-23.390875,18.341015,-17.415712,14.522415,-38.874844,18.024418,-7.9128413,13.065665,-18.14639,14.580425,-9.375558,10.304876,-18.248026,9.873315,2407.189355,1752.00678,2615.518397,637.4278033,4853.006585,3002.89142,0.113933286,0.149060282,0.098019734,0.07393653,Spanish
-272.52145,99.52176,72.62374,60.706985,49.07687,31.324474,29.654955,28.24195,28.900808,25.923807,-24.915203,24.066195,-26.948332,18.686325,-15.267692,13.975035,-43.44886,17.749716,-6.812452,14.027892,-18.004395,14.555564,-9.260821,9.25084,-17.769983,9.978297,2635.940377,1946.563744,2637.791034,644.4375876,5145.753855,3083.640957,0.138479261,0.175423769,0.11908412,0.07979292,Spanish
-308.76663,91.329544,79.080315,61.845573,51.11437,32.567677,19.869637,26.71012,23.171078,24.132683,-13.2577095,19.987532,-28.740187,19.116262,-16.34336,13.841078,-35.798283,15.868608,-11.582977,12.9585085,-20.58362,14.037914,-11.657676,10.271376,-17.91639,9.944533,2399.239463,1881.33036,2535.911502,738.390805,4732.169366,3201.831595,0.125398666,0.165170591,0.08218709,0.057528246,Spanish
-296.9853,95.15899,87.030754,64.69104,36.08321,37.34381,31.19451,28.643349,37.76781,33.575672,-34.014103,29.65069,-27.490128,20.530495,-13.230494,15.737715,-46.1891,19.270767,-9.603679,15.473559,-13.985301,16.669607,-14.28995,9.987522,-18.168217,10.523261,2077.936336,1936.894928,2099.929064,758.7227827,3542.003391,2915.881266,0.114527429,0.165182183,0.10914842,0.07611545,Spanish
-306.3754,89.20806,88.59459,61.588722,42.201584,35.264946,30.741497,31.477695,31.811176,29.23716,-28.066761,26.924625,-21.769657,20.803421,-20.559984,17.52681,-39.82486,18.003046,-9.517517,15.333901,-18.606613,16.722635,-12.669954,10.310764,-15.151161,10.443011,1928.916452,1839.398376,2117.245044,860.5016174,3384.187098,3041.926307,0.100466402,0.144526341,0.10902406,0.0833991,Spanish
